"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv1473",95.52150272,115.55135088,120.70414608,138.54000944,301.78464624,0,106.1852792,344.4626752,0,126.27900768,128.42562544,131.894392,122.44781808,121.5969496,111.47843728,116.78354576,109.08737952,209.22466992,194.64170544,190.372588,172.98236592,200.77399888,128.74730848,149.07776352,144.13084112,136.56841072,110.8828728,0,105.89162528,131.7460984,132.22400576,121.15076512,126.23978864,147.58298576,142.66952448,135.83226608,136.95821104,133.130172,78.894368,128.90059952,145.50730992,128.69092432,139.84716592,137.1710368,148.88253744
"Rv1473A",124.405099,102.152065,284.52915725,148.45277625,467.16371875,0,61.36013575,228.7571765,0,125.47306025,167.67435325,131.299704,130.56279225,170.285651,144.84820675,171.8146905,147.4373195,257.6819795,227.0765395,219.3650335,216.59203175,246.66823625,212.120152,180.42160775,169.28276575,186.854888,169.0538905,0,170.24436225,175.07724125,103.46258225,147.672234,159.1327585,180.5240285,177.5556755,177.9702885,187.8051455,145.1009925,0,134.25166475,178.69388925,150.90816275,85.64531575,84.85035325,164.72177625
"Rv1474c",197.6390832,64.79960424,171.7471776,172.33510224,619.49471544,0,164.16309048,208.69336824,0,191.94596016,221.11683864,208.94176728,217.47652608,205.25395632,397.28945976,173.99525928,178.41155496,290.22102936,285.08733192,277.23655008,260.45870784,295.39413288,208.49193984,223.38479928,216.70898712,154.30893168,197.1702564,0,169.44596808,190.0789212,95.80304136,131.26059696,139.38686952,217.9235388,208.65448992,208.0482696,227.19082848,223.44760272,248.11352184,267.62287392,177.6105912,154.84232112,161.79432768,150.86951976,219.07194456
"Rv1475c",250.198312,88.152792,233.304162,186.959773,190.760115,457.961959,145.314715,115.339861,620.793537,230.96073,237.353025,239.045989,237.011775,242.969636,225.437212,226.858996,233.262848,290.113915,287.932645,263.634462,264.619264,282.543807,242.658871,232.6051,236.886013,233.854257,232.760619,0,241.525739,242.087573,206.277708,226.542134,247.299871,240.545123,226.227638,217.593831,230.076028,225.293159,264.120948,230.344205,235.782638,246.559495,234.962728,234.368043,250.797729
"Rv1476",80.59205088,0,149.06542992,108.05343024,62.3361552,0,168.23493408,39.61205136,0,73.02147024,77.24220528,71.21357856,69.80744928,68.71404528,30.64160064,77.65116576,79.98177888,112.24279104,116.02475616,98.40072672,103.5979752,112.22518704,77.53513584,66.10998336,83.68284384,74.66787456,73.48504224,662.54273568,111.22332384,88.4162856,68.53291968,65.0479536,57.74119824,80.84234064,83.0310264,72.28562304,77.510412,70.73318496,0,94.48528416,105.92976192,62.72469504,74.43558,61.65953568,90.71153424
"Rv1477",183.70149684,0,182.73934622,180.3478954,114.39849468,12.05498926,268.22098604,130.21077852,0,419.52399148,408.01042236,426.55255736,424.9041182,414.20538282,353.2763863,364.71599092,332.61468378,464.49267314,452.07449268,461.77241186,448.22476798,453.38687796,395.48195828,391.53051964,384.7515967,402.3036276,386.54010932,1024.64184878,346.95288064,398.63672274,413.11387084,431.70007848,427.76465698,391.55204586,391.91248252,388.54378212,386.9266631,353.96593948,238.29005238,354.66549062,372.99409776,419.67436896,422.96706446,410.33474402,408.77587842
"Rv1478",78.56138775,0,162.8523225,100.29743175,109.65829875,22.6912305,152.25045975,102.61298775,0,274.64696925,304.15773225,295.39992375,298.2820875,293.66306025,425.90775675,272.4187575,292.0326015,348.556416,342.41215575,337.8457905,319.80817125,342.0489255,244.41347925,289.4678835,259.2481485,244.22405325,258.38639775,0,221.91815925,263.63058975,301.0142235,266.65904775,285.05125125,253.40571225,257.28422925,272.9465565,271.2436875,275.75188875,204.25713225,245.03658075,247.42101,297.07076325,288.559464,287.65860975,300.008733
"Rv1479",421.88814975,1286.8773546,376.5299769,767.8964148,348.0909045,14.49721455,938.59127715,152.88634125,0,640.3441029,639.04070415,621.32608995,640.71589545,682.9266324,619.82067735,593.6800437,571.6958787,617.23575,642.0864594,632.0085699,654.32493315,617.71513125,675.4043373,627.38256675,647.36483565,670.6140489,651.38997975,0,638.38397775,610.1786361,847.1219142,877.89611745,697.0935144,629.6667018,637.76228505,647.8336446,630.40002555,637.75544415,1043.9841519,633.7878258,621.4986672,763.8600765,704.4978558,739.11643755,646.5255816
"Rv1480",224.73274404,91.29668112,225.12984708,494.14995636,129.76725336,0,480.3792306,200.07281352,0,502.7536686,481.91548092,537.76202208,534.71326536,500.52996636,585.34521168,431.56612464,454.29905844,531.76322352,533.00370312,551.7138186,537.14084748,515.99155836,496.34075364,461.84009004,466.58784576,501.83391888,490.91807232,930.99685968,471.79243824,444.00868656,461.23723752,479.30243448,429.32989608,484.08776916,472.78370016,538.4064732,475.44750624,487.3855566,396.71668716,411.53364108,448.17611844,545.53133184,492.50349312,469.0527264,504.75030792
"Rv1481",194.40163365,0,210.0674457,355.7975379,51.84752685,17.6405691,323.5914255,37.62325245,0,469.64592465,464.83836,488.97417345,499.8450408,480.2221851,555.07450215,406.12897395,383.5453083,487.43050965,486.40776345,477.1844889,464.23037535,479.59998975,446.3595717,434.53276965,445.1083938,424.3849512,400.1875227,499.80209055,369.43015935,371.88691365,361.6400445,422.75443245,405.64326495,428.69959545,442.5631938,394.3189278,413.55820065,415.12837695,79.39655955,358.27582035,370.9476288,485.48661315,463.49799405,454.8507831,438.87360825
"Rv1482c",100.7148805,0,148.8235915,27.8924904,33.4711362,0,14.5480811,86.2289649,0,24.2940312,31.0919825,23.8679821,36.6031695,28.5881285,0,33.7541431,31.965377,52.100844,50.1638655,42.0365573,40.7641957,46.2777216,43.451838,30.9600193,32.9138625,31.6759689,23.371766,0,22.2681745,28.9507811,28.1346281,19.7000623,20.6691055,34.1315677,33.7670686,26.3285049,37.4007344,38.1596459,110.2001048,17.7539744,32.2823595,24.2803671,26.5275576,27.2779752,34.1648047
"Rv1483",152.66984733,0,137.74031271,274.85116659,147.96489708,20.30331303,322.32904704,2.24630406,0,166.08983391,180.77117058,166.62821175,173.28279969,166.57478838,290.12880897,150.68201148,169.00352469,206.88276609,207.28943235,186.53620986,183.97441062,199.78565607,142.64301051,151.94056878,142.63778529,134.52527088,148.63696848,0,134.14464063,146.71453797,129.6692397,112.74069807,128.61266418,149.62741794,143.21499192,164.17668267,141.71643486,142.2169749,272.90756493,145.7953497,161.95488309,155.36029509,158.79092229,155.91074499,175.52667132
"Rv1484",219.9010167,80.8846047,242.94157092,406.41992244,2.25478782,540.2414394,570.67068402,39.02831154,0,295.09418394,289.55440602,292.43970702,303.02629686,274.89350052,251.90978238,268.42230684,246.3220611,385.10136612,370.15376706,371.38859856,353.4271407,374.70596976,297.94014432,296.74117368,245.90381328,286.22079594,298.85947758,0,277.76439918,265.50452808,264.8749815,284.6090871,349.9328817,285.29208666,284.65393734,278.19337626,286.32016242,266.77928016,270.16827642,282.31254216,266.84452566,314.60239512,338.3520471,300.98396772,311.4699345
"Rv1485",105.0977774,87.6444184,217.4895184,125.1278798,168.3088946,0,143.288299,53.7101642,0,109.9474838,119.434315,114.3697632,115.9893504,109.2263018,172.2453194,108.4319236,109.183613,167.8271364,161.415947,149.1044324,142.1088592,157.0075738,113.4486122,110.5938526,115.1759994,104.342854,119.4566296,0,125.3678426,94.5536438,102.6360566,120.7378326,102.745258,120.3151488,111.3459732,114.3441068,110.5307896,114.0882974,0,91.0944496,95.9562296,113.7222086,114.1755076,117.2539522,125.7967788
"Rv1486c",226.3450251,381.7535881,263.73484346,303.22904644,0,86.77975568,196.72961728,97.01842428,0,256.49642896,234.11595806,259.65362288,260.87414128,259.96581982,339.5957832,234.26347476,221.76292082,324.0386608,309.29058056,305.58796748,288.0563649,311.71321984,223.0962923,240.9082327,218.8811288,223.84946882,233.03286016,614.67314646,202.1971583,196.3234135,198.5434557,156.05090568,194.59000814,252.01753028,234.97009658,248.71528762,240.50281418,228.47498676,292.9333904,208.84516946,232.28450738,212.8099472,210.13232278,199.17828232,262.02735168
"Rv1487",286.53483306,268.96310538,231.857033,157.32655984,89.32681042,0,165.2910799,82.52032764,0,272.98421466,261.2849867,261.24882158,274.49834652,271.16051314,285.40796936,268.97318264,283.47078094,292.36090204,293.93681598,293.1700966,273.5043708,300.01707678,276.94843922,279.3312874,284.3331872,226.50355926,258.20633668,0,263.65982958,269.08459758,220.61872196,146.51168208,148.47326312,226.4708788,239.85649384,276.78870994,225.24974092,237.0435256,0,202.51920956,276.33843536,145.98483916,165.65875862,183.4621691,243.21240978
"Rv1488",278.01357452,194.26872348,282.87232136,347.735519,122.75049052,0,313.18722864,188.79953704,0,358.21393756,367.3747808,338.80154372,364.5345266,334.99049364,353.89297868,322.67142868,325.72424852,385.17847456,374.26383524,376.0753588,365.89107056,378.65319652,292.19349568,317.08906736,295.2993792,295.25025384,296.20902748,1288.87833676,317.82004028,257.83807936,412.60161856,348.49198736,330.11682264,298.56963576,291.38199448,280.92420028,288.32513268,298.1313422,68.24870188,284.8503944,291.69778556,368.40620608,335.77297564,350.81497432,339.22232212
"Rv1489",185.70706176,0,261.17522496,260.49138624,132.51572544,0,240.11203584,187.48569216,0,270.72442176,262.34247936,245.06395584,266.02499328,271.27714176,242.4081024,254.1289248,234.1777632,322.73126784,318.3031008,301.82825472,308.62477056,324.417312,259.96348224,269.05498176,208.99529856,250.0063104,188.07297408,0,224.35703424,251.90514048,234.429984,235.68034944,290.21391552,227.48773056,242.36541888,205.53134592,218.8107936,271.54777152,399.56016,317.35052736,234.1195584,248.76812736,272.7377664,237.4814496,287.40862464
"Rv1489A",338.69906154,0,232.81979616,348.10106436,36.0850077,74.37746736,150.74494218,52.57562688,0,172.32562116,168.3239733,166.6896084,176.69331918,177.37984908,225.49470426,225.97144668,175.77997794,216.08192214,199.052784,216.95616054,195.87854034,206.92434924,136.49916798,179.09925894,174.64911786,135.81501696,158.97661038,0,186.329493,149.66284914,306.14646762,189.88272198,228.7928727,153.43233318,170.27822322,138.94279812,160.86046032,162.63822708,354.44917998,212.70733218,165.34725102,200.54791008,225.56889558,204.86104254,181.07157348
"Rv1490",32.29382673,0,128.804863,20.60405303,89.57620925,0,43.2780216,18.18405424,0,31.22287267,29.9937583,29.04720192,29.68929326,31.94812489,7.99530006,34.64913529,42.55843944,54.88841446,51.71395405,44.6611726,46.33487122,53.04744907,34.42920569,27.70580318,32.63781037,28.22375457,42.04469764,0,45.98049247,55.60112382,37.49576314,25.99396052,42.69168585,42.8441761,34.83435725,41.11171504,37.81148239,35.38272078,99.13275174,40.76412318,43.51307136,33.94664922,37.50899328,44.0795619,44.59725556
"Rv1491c",190.62912804,0,240.39848568,213.54752676,5.60261124,0,185.89048344,112.67121228,0,195.3998676,182.85064548,193.16926788,195.94501812,182.0132082,155.66463744,181.50321372,196.28674596,248.9669124,235.30716756,238.29691512,215.23575876,236.63780976,176.7857184,189.20034576,172.0345512,156.07686288,212.36511504,0,145.00855416,172.82199084,151.2994446,174.63173844,207.13669764,175.752372,177.7392912,174.71346,187.71442332,200.09500776,92.22959832,187.84382352,175.81581984,192.88644264,194.29017972,176.24223756,209.36943084
"Rv1492",238.40596872,144.5725827,199.93266387,186.43420584,76.18343031,0,108.0425826,236.23844841,0,86.36593428,89.16377697,97.3551807,92.65160898,89.87007663,71.64760734,78.37087401,77.86876329,123.2421678,117.80390817,117.04537413,100.34544411,119.65864158,74.44689525,81.11834046,88.60778019,74.92454046,88.70275179,0,64.31487075,64.2844179,89.03226195,69.66125568,98.92716714,82.74823893,86.88672963,83.69434188,77.02217406,86.50529478,0,72.44629785,72.38652768,77.06253699,71.99177616,74.78879301,100.56119481
"Rv1493",194.85844546,67.6846086,218.29924688,197.33270978,125.14685453,100.00902782,89.99402537,129.34946525,0,87.81477903,81.18617778,90.41205365,85.96094145,73.46185453,105.02712447,90.67233931,85.96445603,122.65915211,119.7169318,115.12813076,110.72363843,123.42750132,87.72980889,82.01448159,82.43044247,91.22237108,88.01676401,0,82.68307875,67.7642035,80.98615683,91.2881144,97.71100935,84.20819973,87.85054505,82.12818859,89.46322042,82.36149468,69.24921692,80.79223471,76.09768616,90.81705731,98.89635314,89.18153717,99.99166166
"Rv1494",244.86441941,0,202.84009018,193.10220878,172.09494094,0,124.45962919,324.5922667,0,110.22578671,114.39113816,111.34297304,119.91861778,118.58679807,179.80741311,146.01265549,142.47532832,177.13779447,170.21798131,153.77584794,145.80080554,165.03925516,121.16765622,100.57852142,93.60623545,104.08615867,111.5000822,0,122.25463718,115.92284938,109.77260307,93.59695735,132.29910824,136.81156372,122.2070096,146.73655347,139.19686014,99.35680183,256.75873743,119.15925684,128.25055776,99.31938016,120.42911946,112.13954947,136.78929628
"Rv1495",99.63586768,0,109.81952122,77.53953878,359.08780086,0,64.80440652,243.86119938,0,43.8392482,45.4772324,44.73221378,45.44050552,43.31857538,59.8461911,59.45362926,35.02904138,82.18869404,76.25193248,68.55392646,70.51534974,75.64273402,55.54914614,35.2911535,56.07077178,60.7362116,55.82589704,0,69.80584532,42.58031312,13.87765006,21.45256906,25.30958442,65.06184116,59.84385236,28.8600516,59.29087028,50.87036684,0,46.9748922,58.19018994,29.66665704,47.80964914,37.67978662,58.05029864
