"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv3794",55.85289406,338.52478114,103.2254971,90.62349576,0,4.90256324,115.63021386,27.59655002,0,61.98418212,64.07357588,68.37213346,64.75675314,60.1699557,59.6894025,56.5506168,54.93781766,112.89437478,107.81533252,102.3541492,94.4751941,111.06698378,66.38778016,73.93347806,66.32039224,68.06759898,70.757316,97.58148262,63.2162211,66.63689452,91.44494714,83.71402452,98.06111522,69.55372356,70.11464514,67.76113124,70.64573928,69.48357384,73.6645708,59.58546676,59.25064454,89.61148018,82.62311352,80.35659632,82.71563382
"Rv3795",81.52669488,74.62869312,105.1317072,72.68383032,89.0641164,11.02809432,92.0767572,53.45634408,0,73.76054544,75.62268792,78.50490912,81.12899304,75.983706,79.96633608,70.76182992,66.7795116,136.11244152,131.6858652,125.21601384,112.4684592,131.5481712,80.40622944,81.22844448,80.4616188,79.16448936,74.359956,109.75188648,68.78485584,64.70225472,79.89670968,87.5364924,93.72659112,90.80654304,89.25200376,84.3768048,81.38484408,84.17457648,82.85209056,79.94295408,76.63247856,90.3158328,90.0066708,86.3372556,93.55824072
"Rv3796",105.39718488,9.20823368,142.05344641,41.73954771,19.36477108,0,36.15914505,26.59708254,0,38.93110977,37.2316314,40.32346047,36.83833816,39.94136007,13.56379228,42.74449106,47.26167041,71.99196092,62.42401252,58.42575639,58.50786938,66.12700925,40.43345907,42.4768278,48.77444063,34.61183141,42.55874781,595.71025147,52.34321977,46.69894073,36.11389124,45.80544333,36.36939676,48.79586141,45.2229332,40.89979524,49.75535797,42.49139779,102.09491112,51.45840647,59.49351473,43.60527835,46.34482243,43.8961957,53.86698985
"Rv3797",42.53192664,96.10571232,102.33560484,39.88832724,164.00024784,49.53688476,54.51224076,36.2847768,2.69648148,320.08453272,310.47654504,317.5558812,335.04673008,291.0300684,179.60005776,257.31986172,269.83363896,281.5461114,272.47471536,261.14553708,255.8962842,276.36921816,232.42420968,229.48027236,235.32142104,237.37060164,232.87057884,0,197.01874884,223.96842564,205.14331344,211.42780368,236.86842372,231.65893332,229.92230196,216.96054084,209.2616568,217.3897536,208.41110304,189.3985824,189.77521584,223.41235644,219.04978668,208.00661568,252.67663344
"Rv3798",145.42700476,158.36626994,148.68628146,125.88626582,153.31836914,24.02636702,163.32992894,71.2845302,0,182.85816926,186.824086,190.8437413,173.0301795,177.0049609,172.42165638,189.03485512,209.6569174,181.5003346,189.8245807,198.02912636,190.93414982,193.94064606,151.299374,147.0280945,162.7320324,158.05562142,169.73973884,71.80534274,162.83433388,168.0277032,249.04210624,245.77451548,231.51364512,145.74811468,158.44682272,170.71870564,157.7080827,159.51300456,83.04374946,180.56409436,153.24001876,192.54685722,193.30470306,207.65262328,184.19700822
"Rv3799c",425.34121795,490.48868938,389.07605679,493.57082083,186.25068272,72.84588554,597.68795435,159.55150806,0,1179.45629959,1183.55971035,1193.82912625,1248.86529006,1185.06761907,951.59537228,1069.33050698,1091.87443924,808.21402922,845.42424669,889.40513547,934.62933027,802.90934398,1109.21636953,1127.91986038,1125.84071472,1063.36377054,1083.81614368,1678.52682765,1010.42667926,913.66397634,1284.55398756,1134.84809552,1193.77239456,980.82329941,1000.60022788,960.8268487,953.27020937,940.91761888,791.33727701,843.3399832,857.84434898,1079.50573303,1063.91834731,1065.15914886,971.62481666
"Rv3800c",288.88383705,394.7153838,275.1174543,393.40804515,61.83044775,79.05593475,410.0279073,489.69720495,4.48268175,976.92440475,973.16018625,1033.8822318,1043.71572615,964.7126844,872.822655,850.3458726,809.3251962,736.2478356,782.2819848,856.3333602,858.9964248,731.4829599,993.76063845,951.98731425,981.57644205,969.79344885,986.6047053,466.0365009,854.15818455,856.7288823,966.49077075,974.5627323,1007.8804248,964.9215138,965.8461618,967.8171117,917.42408955,935.250108,828.03041385,823.82777115,799.41745575,991.8072216,953.2731039,935.3737209,845.4785412
"Rv3801c",339.740467,282.20875236,243.82065554,423.57943108,269.35491236,68.37030058,551.43243116,462.59684776,0,878.05037144,851.52066764,883.20299906,892.21602874,869.9789892,712.3136841,795.6646169,768.79200582,761.87954238,802.3273634,873.09594174,881.91367598,755.38462142,971.76357248,970.3223875,927.59860752,937.45667352,942.92007382,565.74715154,903.46417534,878.77588778,672.48015224,757.81855822,755.86985388,977.58470344,981.90110584,1023.19696932,932.67338648,950.56385856,888.02785376,939.9671114,884.08327978,908.1269058,929.6223617,854.65876682,804.19821908
"Rv3802c",172.3254066,274.5873189,181.0265994,56.9414385,119.7684927,0,50.3971893,75.1612527,0,202.3398126,199.5108867,194.6817729,192.3152346,195.9595497,116.3122659,186.4805112,184.3323741,275.3570997,275.9773554,259.2425025,256.2411546,268.5445767,198.4574439,187.5355299,193.3884225,190.8160902,198.4101669,319.2716853,201.1811553,175.696164,245.5153938,193.0622112,214.7376033,201.5719785,200.1335526,180.3745476,193.6235097,201.4975404,96.4077219,181.6117218,203.0620383,220.3113762,199.4469237,212.1573915,213.1160949
"Rv3803c",242.25903846,0,231.5246981,336.9649186,33.31493706,59.49122866,435.8381117,39.51765104,0,354.35534982,347.53959766,358.08448688,353.60713514,346.73629218,449.11223996,338.318724,347.99297454,432.85066004,443.817606,452.72476816,434.42227814,442.89442702,369.35024942,381.20456534,366.82800896,386.72099078,363.45573786,789.41362064,407.82892878,375.9309475,433.11652416,472.82413644,461.31219964,370.64855594,371.52705016,411.52246086,360.40789036,406.57020602,364.80648266,359.65192216,386.80862596,459.22027954,436.21772812,460.67600292,398.15773884
"Rv3804c",1308.62402029,1815.89033377,989.85164886,1936.68127297,108.40634938,30.67119401,3345.53457534,71.03255155,0,919.78978973,895.17323917,957.44459624,976.23616019,950.19744895,825.49354709,1023.51325546,1002.63778154,851.56827594,897.64490308,964.65370513,1003.71022668,847.29727684,954.56901207,969.18621823,951.76748391,933.27951394,900.60880766,813.97884793,1084.10688135,1033.64395121,994.13370287,1103.19633352,977.81047447,946.34629869,939.22408377,963.91159972,929.85665229,933.91915341,553.02793512,994.9680514,1016.06129516,1175.43256269,1171.74271902,1179.28299973,990.91529762
"Rv3805c",168.3971559,933.7118506,197.284725,110.787191,51.5924907,0,140.7139292,29.2674576,0,128.4236029,137.6672537,146.1045117,142.7627037,131.3599947,147.694393,132.9181934,128.7477946,182.203202,173.4817087,168.717917,158.1861768,178.2602318,113.4043352,109.9656632,112.6288178,116.9997049,123.0086026,186.4841872,122.6547463,113.2031406,172.1122939,204.8174145,184.5256173,112.0335078,117.0234164,103.7944174,110.9815244,122.0038404,346.2367356,93.3563124,106.5442451,188.1928278,164.0982105,167.3597021,152.3272165
"Rv3806c",115.52248431,281.44156968,188.20718955,119.48170599,69.87345282,52.8457608,124.47064017,9.97457328,0,141.02713575,134.43340608,145.72408923,137.64318012,128.37741516,83.93136246,116.77562154,140.77332306,180.44260812,172.14642045,168.96950568,160.87230423,181.57639023,100.46479248,102.85271865,118.92236616,122.06431647,128.12213799,350.6157333,119.26953945,129.24301437,148.95784413,155.84712417,142.92006768,114.94255023,119.78366346,107.24258898,122.0589162,113.40521235,116.60272137,113.25345561,115.88082426,166.93525143,144.81885753,154.0678725,154.59975333
"Rv3807c",98.43240738,816.93663914,165.75561111,251.25911091,10.21033969,0,157.32784794,77.03242049,0,146.67591834,156.10005942,183.49378382,159.66169169,153.5823888,53.70998649,132.72385366,123.13210259,242.39349198,229.46405095,237.05333741,214.29305302,235.01225102,138.55926321,138.77637736,152.00817785,165.87393032,142.05272057,0,127.44792647,163.37845122,208.95311183,174.57759383,136.85798447,153.16021647,165.51129101,147.62951356,147.5597383,159.92638958,0,129.89102078,135.95197299,205.28158886,209.09938382,203.40405824,181.56664235
"Rv3808c",114.12265473,156.49182234,151.93642905,113.81685651,112.15126566,16.929108,130.39589871,56.53062576,0,85.10294079,84.26852469,89.57776338,85.87049247,78.15256029,69.36127821,75.4252884,73.25812179,142.15949874,136.8451665,130.76883918,121.85762715,138.56280417,87.30150219,88.67194497,96.13797795,90.00275067,96.32004921,168.4798164,91.26835893,76.15338822,67.72587822,86.58284859,87.52969323,94.89959703,94.5390663,92.96441847,92.49590448,98.63381745,127.1859435,92.46589884,87.43263795,103.1314221,101.94638454,95.54888574,107.0099289
"Rv3809c",126.64036392,0,131.69191896,64.585548,50.94564432,0,104.2258392,59.10085008,0,45.52468872,46.5018804,44.9192796,43.75000344,47.98034016,50.36014872,54.0037512,53.66779392,89.43323808,82.77049824,81.48193152,72.97247472,86.9110812,61.50876624,59.10094536,57.62553456,58.11136728,50.08402728,0,71.22389616,69.79583952,26.31004752,35.99202,41.23175304,66.39024648,63.53117952,53.9718324,58.37500704,63.7080192,125.22612288,73.76596656,72.3642072,46.78705344,51.40946736,50.86684776,64.86433728
"Rv3810",237.87323295,149.30786526,220.23062568,400.42308519,198.80300493,31.51632564,598.95465969,119.39992014,0,483.75908478,483.64574937,528.03773748,493.80089865,467.86655046,265.22487612,492.16091766,497.30910684,445.19149884,480.22687506,516.84477687,494.98865004,464.17050018,479.71580001,450.10124811,424.79131038,456.32042448,455.94826176,377.40255981,465.4387818,501.94807437,394.1292168,445.2580359,530.43334965,454.98421575,459.05242875,482.02198563,459.93928065,453.80749209,341.88307551,441.19204698,461.78897385,550.65310962,542.7283419,504.58611126,467.03298381
"Rv3811",187.874113,121.3034915,173.66333,100.955598,125.9522825,10.420842,113.098,65.105269,0,147.1707025,148.929801,159.9841655,154.611335,158.9805655,113.344461,134.2877595,144.1317245,226.391316,222.646923,214.0324645,200.6567925,224.400328,184.6051755,190.6964485,181.231053,185.4383565,174.218977,0,167.2641255,153.456809,116.337312,149.8341025,153.291794,193.467446,189.2931455,179.3922455,193.6985635,189.7814355,156.579742,160.015142,192.6727685,173.9606465,170.455477,164.74094,173.376532
"Rv3812",100.37364264,0,133.35077304,25.32771486,62.51454234,10.95367392,48.00162636,27.71979948,0,51.06162024,48.87955566,51.3154656,46.61335026,48.1006602,39.71342358,50.75541216,50.13739926,75.80234142,74.2288986,67.4539974,65.08183338,74.24037666,47.45731968,44.5201695,51.28871508,56.2609917,56.77162308,218.02299876,49.76042562,64.60667964,59.67348534,51.77629548,39.21028614,49.75814898,53.11040652,46.89337698,46.06183422,51.2329374,32.91727374,48.25537686,56.57848812,51.67678734,50.38194834,49.83877998,56.7817731
"Rv3813c",55.63887603,447.74800958,124.06234205,107.64674223,58.13792014,0,55.01278261,38.01512385,0,56.13671029,56.58194781,61.05966031,59.2578288,51.70268279,67.41512885,50.48055123,50.07646498,93.98111316,90.72422167,91.97518533,79.74976334,93.72101267,59.59568859,70.02950136,68.83218288,60.04013978,54.90077427,0,55.37842606,57.06693868,51.11022682,62.54512505,49.25815756,64.22350275,63.39881732,56.06961013,65.2094732,58.89847599,111.7567144,46.75491969,65.69306615,69.46369324,63.93194906,64.47241988,71.24656546
"Rv3814c",141.74589324,507.52988436,186.64729692,94.57695765,16.35758955,0,151.13562309,28.71655878,0,93.13013508,85.30268619,94.55963397,95.50023105,90.46189464,77.54935509,92.61810222,93.67809489,139.95692799,135.39745353,125.16722991,120.25478547,137.07647247,104.06433006,91.85999436,87.24913944,90.58276668,88.65737745,0,78.40264476,95.58566829,89.96462628,117.38161377,86.64802743,102.67371102,96.73976004,99.29736516,84.63533079,95.15090298,329.17600395,74.36731005,87.48153267,111.80732601,94.16847315,100.16935653,107.83075401
"Rv3815c",145.65054612,0,141.47996376,137.83746408,54.6597576,42.92969904,84.25696908,83.79966228,0,109.26218952,110.0045478,113.99749476,110.4729858,102.30518952,151.17570276,97.26711564,93.44846472,148.07519976,140.032815,143.28479508,123.03575088,146.69548752,84.07172736,98.5338462,96.23126472,95.18094324,88.8492384,427.23892428,103.88721132,77.3024736,150.38316132,110.73187896,152.94890292,90.66380952,101.57433348,76.03500096,84.82141368,86.7728058,129.0096804,106.43263848,83.69716248,124.30266696,125.25410628,122.72277864,124.00676256
"Rv3816c",182.97443334,0,171.60086942,148.28046856,112.78555134,0,109.90583376,50.13139526,0,148.72021678,143.50057526,138.42535652,141.83455884,123.02631442,199.58835476,137.65974888,118.12683788,180.64933458,181.81669478,163.2355407,165.31518946,184.3908762,146.70212688,126.971285,130.3997306,130.40198874,113.0282523,438.28867612,122.77379546,137.50560628,131.21796272,121.31866968,127.03618198,128.84514848,126.1333187,147.91769346,123.28109152,132.90538238,132.34624728,140.1269141,117.34345966,135.60788506,129.75036808,138.2958571,151.66708948
"Rv3817",56.22848226,0,110.98764675,31.76058441,0,0,44.46291693,2.52076638,0,30.62175948,29.27066268,24.66813525,30.9336444,23.52748998,34.10993544,20.75986527,22.17062877,45.03956019,42.37994232,39.31216377,35.40551187,43.92834375,27.47995377,21.27795426,22.34194299,24.29405538,30.01083315,0,24.56336457,24.12719088,31.23895587,28.23195645,39.21143829,26.94163878,29.57031087,25.80746583,27.17352987,24.04335411,0,23.63964315,22.15363893,35.51473227,29.54391594,34.25343891,35.32703499
"Rv3818",49.271218,58.34204505,83.56394389,71.65343232,54.32043703,0,67.6645974,9.79999366,0,29.13333346,31.03842679,30.88662458,32.25939909,34.91513587,23.31304009,37.69554989,33.52297642,54.87325647,53.50341062,45.22778449,46.71610161,53.08391494,36.30053151,34.20981692,37.34689989,37.88744685,35.90237321,0,40.01707078,41.83060862,21.57404362,23.64851112,27.60087725,41.02292603,41.53648748,36.39515512,45.06698711,41.1016512,23.63533215,41.76290079,40.37778407,29.38729012,30.22384093,33.03960806,42.51180099
"Rv3819",79.86010528,382.2651072,127.09227728,119.12718368,0,0,92.50725856,0,0,29.4284516,34.20189912,29.51200384,24.426452,27.18301608,0,35.49205128,33.6650368,64.65302024,55.96531936,54.88532624,49.12649016,60.73513776,49.56165464,49.88588352,49.37772424,35.89562592,61.58344456,0,54.1303868,25.38165288,15.01738104,34.58213192,33.60556872,52.564504,47.1241232,48.54640832,53.12569792,62.60380464,0,58.47634048,60.00980864,46.55806296,43.10784208,47.619828,49.66623928
"Rv3820c",61.0558836,97.459028,103.36719,53.6050076,153.1011852,0,48.1203672,2.3893112,0,33.922314,36.2983344,32.7470148,32.2291196,34.518616,30.1577172,35.4421928,40.7560152,61.048926,56.8621456,50.6185916,49.101478,59.4083596,46.6485672,35.5594908,37.3768516,39.9628488,38.283748,0,47.4694748,42.359742,24.3356332,27.4724404,39.7534964,42.2759832,45.458996,44.439886,45.10175,38.6689136,22.5196996,50.7192984,42.1062356,36.9850852,32.4564012,37.2685628,46.5511608
"Rv3821",97.85920748,595.89201828,155.82237744,73.22892148,64.46555,0,58.16397,8.16259508,0,92.89626864,95.73592296,97.05971868,97.30080244,100.38641168,39.9114242,98.64184052,83.38018696,144.53048732,131.88750752,125.31159616,118.75833956,139.76687944,95.45904004,91.32698192,84.01506148,80.6401208,87.16948552,0,86.41422376,80.57076476,119.06421748,112.45791936,91.4158226,93.68470068,95.95558908,96.11061568,88.49127092,86.569405,193.10291132,113.56653352,93.72274212,110.08218504,107.50913008,110.91561732,115.48352828
"Rv3822",124.46509848,372.46338168,172.43043,138.87014328,127.19282664,0,75.86511744,64.95412104,0,31.1495064,24.84840912,27.44664432,25.0815132,26.86635504,10.93118256,31.88374656,30.22789512,39.60742368,36.43970424,32.98016496,31.61588208,37.8628704,35.15934888,26.02741488,31.24055352,31.07496,25.95873168,0,40.74387936,41.3510556,30.2968296,26.2675548,32.8196808,32.4230772,33.63918864,32.17296984,26.51916984,32.44854024,5.38735944,39.33562248,34.43867784,33.62721096,30.33963096,28.72733472,42.6824208
"Rv3823c",118.34305938,106.1676252,158.65932264,127.52040301,103.1496739,4.72226846,62.69826927,41.01721533,12.05388639,16.66546427,18.10046966,17.24548644,15.68275436,17.60059665,12.84081344,16.54126838,16.27230969,29.83322979,26.99888009,25.85878477,24.53605882,29.26344694,18.2224588,16.16206046,19.40774836,16.84491718,17.63449233,0,20.94638273,16.19074821,15.71620869,18.72842244,14.76271615,18.5931928,19.04495866,16.87925421,21.3781113,18.21742741,14.1911679,23.93220375,21.86121301,16.91773993,17.24151429,18.88510169,26.83169671
"Rv3824c",120.24596254,208.47262731,159.32386895,159.63749612,109.26414009,0,101.81863692,33.91265496,0,9.15432794,9.62452512,7.18478049,8.77123318,8.44873988,10.05789376,10.0002152,11.9166633,14.31422074,14.20061736,12.11756396,11.70835796,13.42926405,8.87791903,7.1386961,10.54319259,5.22283258,9.61176179,0,11.62807564,9.15754313,8.35842227,10.1297971,11.4528965,10.23930842,7.53474905,10.12336672,9.2763103,8.55581545,0,9.88057116,8.84157764,10.06296012,9.43745952,7.55715795,20.00929653
"Rv3825c",297.3820905,395.96094054,306.1432605,377.76174282,200.90252688,2.51514384,136.77846864,82.6150809,0,15.32278176,15.5003904,15.40415514,16.36173726,14.98958208,4.55938626,14.58198126,15.2903058,28.5371031,26.90486502,25.7023371,22.53528882,27.6022725,15.0829734,18.41276844,19.4942913,16.0095474,20.33472144,0,16.26174066,17.31803502,18.73532628,17.3966562,15.81487512,17.44014096,18.68404362,18.92082456,16.99033974,17.18647986,7.55827512,15.90734904,20.11702242,17.23556076,17.60343816,18.6594573,37.1418564
"Rv3826",63.91390918,5.0907329,100.44275186,42.97926732,84.72808652,0,49.26388148,1.96086924,0,27.77943894,29.09187622,26.26615112,27.19093388,27.8976896,11.49245262,29.43777276,29.5813683,39.42418986,36.87420484,32.55946804,34.38269626,39.4822846,30.47851598,29.23921242,25.4139677,28.5881849,26.28683926,0,34.72416508,32.5792401,20.18360894,20.95090228,24.26146272,30.70715428,32.05111998,29.07469972,31.27588728,32.2620474,1.48336254,35.70887474,34.09672662,23.57814338,25.46954322,35.82544592,34.6785901
"Rv3827c",149.83853238,72.52372188,257.3176833,160.02232398,244.2771666,0,233.26406694,105.8591574,0,76.9460994,78.50294946,73.58557392,70.3187307,80.97102342,81.5844042,98.51718078,104.48688744,95.27863086,93.11450778,99.63831402,97.4210175,101.61929412,68.83867674,66.3060222,70.24471902,72.0944721,60.23589678,0,97.49763396,92.81172456,42.49770426,59.079105,65.0597697,72.22803444,73.12578534,82.49266404,85.54932846,81.60847596,38.71295892,131.5678869,107.4036123,64.50854436,68.18784102,75.43056654,86.70261726
"Rv3828c",107.81400696,0,179.312844,278.69217462,596.21956422,0,448.35417132,253.21592994,0,38.99887044,34.25550798,40.79410002,36.2687892,40.5333252,0,46.52951184,52.9413351,59.64677322,53.02117842,52.96304688,52.70733036,59.86062258,36.02108814,32.22113754,36.42621906,33.44944842,37.38068136,0,44.19732426,57.0766899,20.76105306,21.69886188,33.25933416,37.9069002,37.73289468,22.88834058,39.84897612,34.03411008,66.84870294,61.1902551,44.39405322,23.82490428,25.06768968,25.96028508,57.19466502
"Rv3829c",41.99179244,0,115.39112352,707.2216626,401.10284352,0,761.58548704,202.65055624,0,12.45523,13.19011304,12.69082716,13.16153208,13.55373724,2.34344296,12.45650244,11.7436424,25.5364026,23.43609356,21.90476096,18.37344632,23.82418776,11.47828972,17.1661944,14.12134336,17.2875656,13.76036192,0,11.85610652,10.13371216,13.76261316,13.05014464,11.49571236,12.609391,15.87486356,12.90772924,16.30494828,16.32560096,0,13.41954376,16.57274796,17.48401076,14.72575236,17.49742032,35.72894064
"Rv3830c",57.10969836,0,104.72977746,105.54371586,22.70675286,0,145.36148022,50.93296164,0,16.75785078,12.4215003,10.71921114,14.01693876,12.77261766,2.60622054,11.47287042,15.71420466,23.94034632,23.07455766,20.96036118,20.1585978,23.44406526,14.34626028,11.23371216,11.71756278,21.93998202,11.61675702,0,11.8706445,27.65168406,2.26617138,10.60188822,1.16411922,14.08241142,16.70514912,23.27787198,14.40577314,19.07757522,71.04711636,6.4233873,13.83976242,8.97520338,13.56297228,10.0524798,21.75999606
"Rv3831",81.60451728,0,138.04835264,541.415292,190.9828448,34.10418704,758.41520392,59.5227732,0,73.67473872,84.22781488,65.32152264,65.33131528,58.24059648,0,81.70931736,96.74054896,119.66125864,110.44412456,101.87066824,98.57958792,116.27714824,81.32203728,66.75962832,80.58080976,79.781768,68.17099256,0,99.34605032,70.8398636,83.6103136,101.97236104,69.15185728,76.97834232,76.77768736,86.949698,72.35527464,82.94422576,102.48788704,74.38046792,74.46427032,76.85179128,86.07175016,98.96281912,99.17138352
