"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv3169",245.794923,162.7335,1036.320597,658.442187,40.4028,1.1223,156.302721,96.5178,0,1123.321293,1434.658536,1037.947932,1370.272185,1602.722961,3.3669,693.323271,769.123413,3937.331421,3740.614677,2411.519679,2475.412218,4089.795876,384.253074,322.739811,329.428719,241.002702,215.425485,0,99.974484,375.914385,371.81799,408.034611,466.136082,977.916105,933.540363,92.511189,466.326873,604.908477,1.1223,151.936974,316.612053,686.982276,652.797018,620.149311,1739.767014
"Rv3170",504.875745,349.5978,1309.610106,233.005887,102.5766,0.094203,64.497654,197.972838,0,1459.089333,1543.118409,1238.727582,1704.802158,1896.379659,4.029795,815.222295,745.260867,3763.252845,3450.320946,2202.926688,2197.379178,3705.851817,309.111444,266.270013,283.96971,248.716854,199.103274,0,83.788335,217.232118,345.264462,511.344351,441.027045,744.214167,875.491281,75.917151,437.363595,454.707414,1.0467,158.951862,256.075155,682.65774,644.296185,491.907132,1867.344201
"Rv3171c",1371.518196,0,1784.384568,589.050252,137.0052,0,175.294548,241.597854,0,4333.774926,4595.0823,3609.738498,4794.857514,5659.144002,15.491202,2470.984926,2529.500568,8071.661358,7963.090746,5031.840456,5274.76029,8245.778142,974.106972,824.530944,780.761388,679.449648,528.61173,1.2018,222.9339,654.332028,573.763356,703.329414,551.842524,2227.584372,2135.875014,227.753118,1104.910884,1158.102552,4.675002,345.890058,696.358974,1252.63614,1208.782458,1142.07054,4273.372458
"Rv3172c",392.781767,128.632735,489.958462,142.930935,107.2365,0,43.282694,60.450747,0,345.699837,414.167789,310.975637,371.630644,451.097997,3.0639,249.983601,262.116645,1037.242493,913.369016,588.309652,625.454333,1051.581545,105.612633,107.001601,69.632234,58.796241,50.156043,0,29.198967,109.166757,102.599798,119.134645,125.844586,281.725605,284.197151,24.439709,139.61171,150.784732,0,32.753091,111.178718,176.164037,154.757589,173.774195,544.945254
"Rv3173c",927.170986,172.719524,1480.742378,446.292044,187.8124,0,76.324244,63.3584,0,2025.99798,2414.06818,1735.556286,2152.793978,2856.875512,3.3942,1416.433602,1585.000888,5334.765966,5045.795092,3115.8756,3225.146212,5340.26457,554.284174,557.056104,510.295342,390.27643,346.819356,0,161.665746,499.614926,549.939598,786.447454,779.738252,1336.850926,1244.856792,125.223352,717.737532,751.113832,1.402936,361.70858,495.04407,1063.68571,970.266012,993.674678,2876.41479
"Rv3174",137.075461,82.9884,323.396993,26.4054,0,0,1.2574,91.695895,0,92.777259,96.750643,82.648902,74.431793,130.763313,0,62.926583,61.417703,195.280507,165.656163,111.613111,119.867942,203.82454,17.458999,20.527055,13.102108,3.482998,11.794412,0,4.998165,13.661651,16.050711,20.7471,33.440553,47.957236,58.249055,10.618743,30.460515,25.757839,0,8.1731,15.0888,26.700889,23.060716,41.921716,146.713432
"Rv3175",913.497486,79.8192,1934.817408,331.4714,412.609834,1.1086,120.8374,182.763796,0,986.454452,1206.057026,880.583152,1101.571476,1421.347146,3.3258,717.48592,670.969064,2582.029174,2377.137722,1595.33083,1479.81471,2746.5565,249.26871,209.647346,203.162036,176.090024,137.96527,0,68.89949,170.469422,282.038926,338.123,183.462214,678.762522,579.420876,67.425052,330.518004,426.356474,1.1086,97.5568,245.820964,551.428726,447.065122,488.737396,1366.615564
"Rv3176c",693.807485,0,904.51407,71.397025,261.73948,22.316495,7.19661,156.57442,0,398.01981,477.25256,351.39068,529.92264,538.09981,0,189.79089,251.732515,1070.33377,996.54663,629.72964,604.138775,1037.87023,111.31107,90.693045,80.309615,77.945765,72.8416,0,40.4481,98.21359,60.04179,58.53593,51.6545,271.12484,261.363015,30.073425,124.05835,148.57235,0,37.235015,62.834635,94.43143,118.56021,89.63369,560.28498
"Rv3177",222.04754,0,799.75038,80.796716,23.036156,0,0,21.3928,0,166.659636,148.621616,93.875496,153.532236,183.696084,0,101.946416,52.55822,432.931928,400.249564,250.58748,265.017896,410.751484,41.239484,41.890992,40.724112,25.875564,19.486896,0,11.338184,31.418244,23.648768,20.342608,45.41108,121.20966,81.1954,11.435424,46.325136,46.986368,0,19.263244,27.538368,54.201576,52.16926,63.760268,224.556332
"Rv3178",37.854846,0,114.787116,6.890382,17.752734,0,13.88781,0,0,10.7046,24.372684,15.97239,24.53607,40.45212,0,8.969328,18.727416,61.455672,52.48071,27.369972,39.178836,53.906112,2.22543,2.811366,2.586006,9.313002,3.74661,0,3.707172,0.895806,6.073452,4.180428,4.512834,21.178206,8.541144,0.5634,8.191836,4.202964,0,3.233916,4.315644,6.721362,4.293108,6.377688,38.812626
"Rv3179",212.18125,29.955,1173.47714,241.567105,176.7345,0,49.925,118.36219,0,378.281725,440.63805,351.89137,421.08742,531.771145,2.9955,278.032325,332.690215,1154.675385,1088.22521,624.411975,699.758785,1172.688325,97.743165,113.239885,85.49157,69.944925,68.467145,0.9985,23.82421,82.965365,59.49063,153.60924,140.62874,251.08281,326.739155,18.122775,153.239795,153.50939,0,49.355855,123.0152,185.711015,160.309175,136.95426,628.23623
"Rv3180c",138.317352,188.018856,555.60588,212.887512,83.74596,0,53.676192,17.32212,0,216.68316,207.561072,178.45812,242.635008,248.802936,0,129.04308,116.814648,579.122784,570.618384,415.068432,353.666664,618.502632,56.970528,60.8736,75.716016,43.37244,37.114992,0,24.062976,38.430936,30.678504,68.75136,48.143856,161.98644,144.75384,14.609664,71.43696,80.38896,0,13.750272,46.989048,114.558744,103.88796,72.502248,300.7872
"Rv3181c",78.661296,192.702216,336.28602,127.754052,0,0,29.76096,32.865336,0,351.23064,443.117604,277.136112,439.666872,494.77596,1.2828,210.520308,231.686508,970.720416,862.567548,534.54276,558.774852,976.121004,120.275328,129.870672,75.582576,87.025152,66.808224,0,27.19536,95.235072,58.008216,72.593652,71.298024,294.864408,284.319792,26.092152,129.909156,168.30336,0,40.741728,97.146444,127.035684,123.200112,84.305616,450.45522
"Rv3182",211.676234,0,537.587589,345.152731,208.142319,0,41.1411,46.658227,0,401.874704,457.446836,357.769335,462.605297,487.321604,0,264.157509,227.563028,1141.697172,1146.35983,616.135443,636.146896,1095.51365,149.806349,98.031857,87.788778,93.35865,54.728212,0,28.4823,84.908901,58.304323,86.839368,95.183627,287.502446,322.514577,27.480145,161.304759,199.05963,2.1098,72.070768,120.04762,159.743507,196.00042,151.821208,557.113788
"Rv3183",210.769702,0,533.179218,79.261182,300.606163,1.1869,21.269248,95.486105,0,231.896522,236.750943,209.523457,216.882237,285.639354,1.1869,114.761361,148.671094,591.183021,492.658452,357.482411,314.979522,615.490733,72.294079,52.259207,52.710229,41.434679,47.143668,0,17.067622,21.684663,68.306095,94.263598,54.490579,162.059326,170.628744,21.198034,72.768839,82.869358,0,22.444279,43.226898,129.60948,103.687584,102.500684,353.114619
"Rv3184",14.958064,0.34928,31.912944,14.89472,19.02984,0,9.339392,16.342752,0,60.21232,78.387312,58.593792,42.116064,57.821232,0.052688,18.05896,48.837632,75.709696,110.26,97.563968,81.188656,155.410064,9.454832,10.731776,11.297728,13.329472,10.216736,0,1.99208,7.027632,13.19272,21.523936,27.690208,19.773984,30.79288,4.461312,16.83056,26.804576,0,6.406624,7.132416,21.002976,25.689248,31.522224,59.097584
"Rv3185",81.86856,4.1925,102.574995,58.85883,81.213885,0.007095,26.37792,63.742125,0,134.5599,175.947615,123.21951,87.653565,128.639445,0.07998,37.062345,105.164025,196.27608,285.35703,248.357895,208.382085,418.955235,23.646345,27.26415,34.45203,37.48224,26.9868,0.0129,4.903935,19.30356,19.526085,29.161095,49.518585,56.33172,83.38302,12.0357,43.95159,66.475635,0,17.121525,21.17406,40.4802,47.476515,68.586075,145.684215
"Rv3186",15.583555,0.398372,33.788911,14.575405,20.009028,0.01833,9.578647,16.096795,0,62.290839,80.2243,60.171891,42.24454,61.01446,0.017108,18.379491,50.59691,77.667876,113.857406,101.789545,84.83124,159.627416,9.597588,11.733644,11.891282,14.457482,10.337509,0.003666,1.82078,7.380269,13.837928,21.200478,28.354677,21.295794,31.413343,4.636268,17.293744,27.83105,0,6.399003,7.255625,21.387444,26.971373,32.88402,63.228113
"Rv3187",87.61664,3.9576,107.8106,63.39708,84.2486,0.02108,27.25644,65.02704,0,141.82624,185.82972,129.6114,91.99924,139.05932,0.12172,38.99868,110.8298,210.0418,299.9752,262.14612,222.20292,440.011,25.14164,29.76904,36.36572,38.00656,28.6178,0,5.23532,19.71048,20.86648,31.48672,51.39984,60.27316,91.48108,12.14072,46.4644,69.14784,0,18.02408,23.01256,43.92392,51.42024,73.79768,158.53112
"Rv3188",174.402625,0,720.037625,241.471,211.8285,0,60.68725,136.30225,0,341.927125,344.5275,247.77225,288.3665,316.32275,0,217.63275,241.337875,809.59525,753.2745,501.410875,460.213125,884.731,61.068875,89.841625,75.2955,65.23125,73.14775,0,21.823625,130.453625,105.506,105.23975,126.158125,297.68525,242.154375,23.785,103.163,113.316,0,45.235875,93.249625,163.060375,128.075125,126.75275,500.967125
"Rv3189",220.397718,173.8584,686.837268,202.150635,179.380014,0,33.371154,161.446842,0,248.55312,250.581468,206.931741,293.7885,383.880957,1.6098,175.073799,159.024093,863.987709,761.145636,492.075615,539.242755,925.224501,75.910119,70.066545,74.421054,62.564877,60.52848,0,29.934231,54.636612,66.677916,95.420895,93.714507,271.275447,184.072581,19.068081,113.523096,100.499814,0,54.950523,69.229449,155.50668,140.269923,132.864843,477.482778
"Rv3190A",214.686652,31.425705,354.457662,172.714865,67.699369,0,165.620044,0,0,690.980912,799.295854,601.116553,705.949871,965.583884,1.275246,456.264801,496.930979,1427.182452,1498.11042,836.551255,998.13302,1541.903987,228.744721,172.532687,154.628638,131.330096,99.175679,0,53.449001,148.323255,115.025165,231.376181,265.47383,527.385068,539.337969,45.767162,235.272766,240.252298,1.0121,99.499551,207.531105,346.866912,364.173822,319.833721,917.377561
"Rv3190c",316.04269,36.808,1211.02921,340.547616,411.74349,0.9202,149.431278,7.886114,0,924.377708,1125.699064,862.87154,990.218018,1362.503332,2.410924,581.29034,634.275456,2684.2234,2438.005486,1391.738086,1550.914282,2669.895886,258.327746,242.97881,196.637538,241.846964,176.35633,0,81.400892,203.08814,204.845722,280.228506,218.234632,774.02623,706.43754,82.49593,345.608716,400.60907,0,168.967124,264.161814,431.086094,464.88504,457.578652,1278.783536
"Rv3191c",490.41851,87.8835,1111.31901,352.79152,102.1735,0,284.449595,31.438,0,987.5819,1151.795435,904.721335,1107.696495,1248.71736,2.665085,645.743665,792.773475,2326.604915,2218.05093,1430.850555,1460.23794,2471.348325,247.324175,197.594975,179.403805,166.83575,150.866675,0,62.225805,182.99774,417.82531,528.50136,463.217495,589.140975,612.219325,57.21716,342.18834,335.593505,0,138.191445,253.997605,801.31175,646.572485,663.056,1462.717255
"Rv3192",87.56975,0,389.103167,31.373638,0.331345,0,19.180142,30.976024,0,184.265688,246.946695,176.587951,195.900631,266.704324,0.9467,108.009003,116.141156,530.805223,450.809073,314.162395,323.48739,540.897045,57.199614,67.859456,41.361323,32.623282,17.32461,0,19.274812,19.558822,37.328381,42.6015,38.312949,130.057646,140.367209,9.609005,51.585683,68.35174,0,32.121531,52.25784,75.196381,72.081738,53.384413,277.250562
"Rv3193c",1409.86824,395.836,3049.8362,1905.59164,153.608,0.844,650.09944,137.15844,0,5375.84956,6072.47872,4477.96016,5350.4958,6925.57704,15.192,3228.1734,3367.17176,11863.2218,11277.33388,6602.22376,7131.82532,11842.48472,1371.95576,1131.804,1094.93808,904.346,676.19592,0.844,364.79368,1191.78708,1341.0738,1817.23328,1781.78528,3370.28612,3069.40856,322.0282,1662.98384,1692.35504,5.908,625.14236,1177.7598,2925.84416,2496.87272,2508.59588,6775.4632
"Rv3194c",191.098599,0,883.47231,348.234639,24.1462,0.9287,126.934716,69.6525,0,568.540853,560.944087,517.573797,563.544447,777.888407,0.204314,339.542007,315.897305,1723.01711,1655.296306,1047.099963,1036.24346,1827.551582,177.595301,144.8772,136.091698,130.055148,99.259456,0,48.190243,122.189059,212.885901,235.165414,150.560844,425.353887,406.101936,61.730689,217.000042,259.618085,3.7148,88.430814,151.740293,417.060596,322.713963,346.479396,844.615502
"Rv3195",511.192776,0,1025.479608,202.302852,148.3884,0,69.689928,76.940964,0,770.325228,703.287348,594.479712,763.116288,988.119408,1.0524,499.132272,464.1084,1744.468764,1723.915392,1042.570584,1050.947688,1700.1522,179.11848,157.733712,128.277036,124.39368,94.631808,0,38.09688,103.650876,107.355324,164.711124,169.931028,426.90606,415.887432,38.423124,196.598844,244.31466,0,92.97954,188.390124,271.003524,295.271868,192.462912,897.171
"Rv3196",163.848376,14.3786,577.918224,307.06769,36.3694,0.8458,96.497322,37.739596,0,447.944138,493.921826,391.935262,573.317072,605.694296,5.9206,253.257894,327.739042,1514.506396,1448.26334,939.00716,945.274538,1590.763724,152.802228,144.724838,121.143934,90.96579,85.0029,0,43.330334,61.202088,134.786688,169.735144,163.476224,394.912478,371.382322,30.516464,146.881628,160.177604,0.8458,64.83057,114.994968,245.87406,214.055064,219.451268,691.712156
"Rv3196A",78.7699,0,356.3381,227.6136,87.7892,0,116.0995,0,1.01,322.5839,433.5526,274.2251,398.0612,468.5188,1.2423,261.4486,348.3692,1113.1412,1094.9309,590.4157,669.3169,1189.4164,104.6764,76.6489,115.9682,94.2532,70.9323,0,31.1282,70.4374,137.8347,206.5349,112.1908,350.0761,339.8549,36.8953,149.6719,149.8335,2.02,79.588,111.807,237.6126,228.1085,229.7447,563.378
"Rv3197",1600.721031,79.7238,2266.690728,1661.280456,383.808771,1.0221,322.758738,328.288299,0,5554.684218,6269.336538,4817.034648,6169.90665,7565.655747,14.779566,3113.756103,3547.627332,11821.731252,11491.316985,7207.777653,7651.164633,12193.295265,1431.972321,1282.234671,1200.527997,970.473729,822.504312,2.0442,363.029478,1044.351117,1228.421106,1627.878228,1707.530481,3426.498261,3345.302637,382.531146,1712.671644,1921.639989,6.1326,587.523522,1142.084319,2533.877889,2371.660398,2260.057299,6453.304317
"Rv3197A",80.103504,0,200.697952,35.09272,0.562848,0,30.342624,4.264,0,337.802608,331.44072,230.6824,331.150768,440.76968,2.85688,167.651952,229.607872,813.153328,805.563408,456.401504,482.352208,881.7952,91.42016,66.057888,66.612208,74.074208,56.949984,0,17.635904,47.03192,51.585872,85.587008,87.8384,193.662352,235.568944,22.30072,104.0416,105.670448,0,28.466464,85.314112,153.33344,158.075008,141.5648,380.05032
"Rv3198A",141.539232,95.410614,150.906346,181.463416,67.653446,0.9302,109.000836,7.218352,0,468.430116,505.852062,335.690576,429.7524,666.851078,3.7208,285.85046,332.462782,1202.776506,1212.450586,679.771556,765.312748,1232.012692,137.753318,125.53049,116.386624,73.662538,57.960762,0,40.677646,146.404178,53.784164,93.131624,105.038184,344.462362,317.774924,37.914952,172.338154,158.813046,0,83.820322,135.01853,124.32123,152.003982,179.537902,616.927244
"Rv3198c",490.435132,49.9684,1485.353116,785.748376,130.219536,0,319.910896,226.272,0,3555.374224,4361.732208,3109.891796,4286.336492,4803.829984,15.377068,2008.418556,2155.674488,8177.347516,7920.50994,4986.931172,4909.451868,8649.332052,895.084892,777.225464,738.655516,626.047484,540.83722,0,218.220488,621.390052,750.930772,1148.905508,1123.638468,2083.201452,2026.001776,230.552312,1083.013216,1230.014592,2.8284,397.314776,676.902116,1707.495652,1503.916848,1539.799816,4169.712132
"Rv3199c",563.88967,0,972.96883,642.56282,112.02038,0,293.52565,85.07098,0,1881.81082,2113.66054,1687.7327,1905.556,2442.37956,3.183,1243.16309,1235.17376,4922.24425,4837.38547,2845.22004,2833.38989,4984.45068,528.22946,440.35744,333.56779,407.90145,306.26826,0,132.33853,410.72371,593.96902,597.08836,726.68951,1130.09232,1167.55623,121.96195,627.75126,681.19383,1.71882,214.69335,395.26494,1103.53549,896.26914,949.93452,2504.25708
"Rv3200c",749.696684,141.7196,1660.450836,825.97383,386.025904,1.1429,457.240003,168.520605,0,2721.039178,3313.827121,2346.727999,3121.659915,3894.271744,11.108988,2012.966912,2164.549739,6631.22009,6411.188982,4004.161579,4085.958932,6845.045251,725.307198,715.089672,552.203564,514.956453,412.186885,1.1429,183.755462,556.626587,726.095799,874.112778,885.130334,1747.539816,1548.583784,183.995471,821.40223,1004.597671,1.1429,308.81158,602.674028,1351.913552,1325.238266,1276.002134,3470.907297
"Rv3201c",957.609415,194.6014,2863.108206,597.8476,473.543448,0,186.466259,958.953569,0,746.155935,816.072005,588.288057,789.249111,988.745639,2.0062,445.386431,558.806948,1845.041954,1736.004984,1090.510134,1051.660071,1907.966417,180.527907,181.490883,197.841413,134.11447,90.188721,1.0031,35.800639,108.605637,173.486145,205.414818,301.882945,417.018763,472.821216,51.017666,206.458042,227.131933,2.0062,66.475437,143.824478,389.473637,265.871655,324.0013,1296.958145
"Rv3202c",774.6441,173.2368,2849.440227,593.523057,620.109,25.5918,330.774015,2101.903749,0,1114.828023,1236.005196,970.32294,1170.785478,1324.001616,2.9529,525.694944,697.041888,2027.963133,2040.178296,1262.286006,1211.151621,2204.63514,200.442852,175.313673,162.183111,152.970063,137.418123,0,56.735052,159.505815,182.282517,287.681361,223.249083,514.739685,437.206374,56.036199,215.207352,256.931829,0,57.965427,162.192954,416.427801,316.806798,387.459852,1405.816632
"Rv3203",478.310459,190.7495,727.908209,197.08076,216.7239,0,53.726423,549.577719,0,620.073864,718.614244,518.262333,656.413673,739.978188,0,360.329864,395.224847,1505.922659,1387.406342,878.324336,811.237331,1513.000683,149.888522,133.597703,115.878292,82.882687,88.88115,0,34.115751,143.743953,149.531374,151.7879,159.74256,376.401524,357.651254,36.461564,169.523545,175.075573,0,118.565019,124.539131,267.585022,261.732665,246.886672,779.832658
"Rv3204",289.231984,0,466.9592,170.866544,230.341408,0,45.499072,249.78312,0,769.89368,860.109632,629.080272,800.088176,985.269776,0.9424,435.690368,405.778592,1747.200176,1671.968384,1044.640976,1146.212848,1784.396704,151.047872,148.635328,139.249024,140.445872,90.338464,0,61.519872,110.392736,118.676432,161.159824,117.913088,464.377024,474.281648,49.513696,248.030256,295.875904,1.451296,101.534176,163.110592,260.366272,269.083472,296.347104,895.270576
"Rv3205c",1777.483194,0,2286.794688,1128.898788,1075.541571,33.4443,547.175865,2228.972205,0,4841.903052,5495.739117,4247.136852,5542.53402,6623.634576,12.781146,3191.589549,3283.68792,9358.139973,9149.899491,6497.648994,6462.885,9908.416215,1038.065877,1053.811815,932.173992,763.822617,680.672856,0,312.225138,774.958665,1103.128599,1363.451799,1140.694683,2815.991982,2608.176333,334.235103,1299.320094,1490.431671,6.670782,599.032608,924.978948,1914.18903,1628.836839,1653.748323,5799.567024
"Rv3206c",3446.621573,376.5361,4454.573109,1592.78007,909.663746,5.3945,466.494782,1645.3225,0,6198.917051,6771.963997,5023.207354,6117.125642,7913.353885,30.921274,3900.072454,4226.687851,11518.87585,11451.520123,7213.471455,8020.661279,12257.965506,1588.130011,1463.193391,1160.853244,1035.236917,758.617746,2.1578,442.834505,1151.089199,1458.575699,1805.506783,1616.149044,3607.107948,3450.419301,407.403429,1910.365074,2014.554447,4.3156,765.609018,1432.541842,2686.342321,2512.671788,2448.444871,7432.919715
"Rv3207c",1450.05777,219.006,1834.022898,1084.089222,185.307642,0,367.73964,152.561484,0,4815.60867,5420.512764,3953.267784,4800.56391,6044.889348,15.882696,2973.415896,3306.666852,9182.140776,8779.112604,5746.86027,6135.653052,9444.462354,1231.851618,1030.013784,1023.443604,816.949512,675.224064,0,364.187934,1113.5979,787.869324,1189.259712,938.364534,3166.722018,2959.370946,322.567272,1531.213776,1463.997978,4.103982,536.079078,1055.475612,2226.967272,2027.319498,1879.338096,5543.51796
"Rv3208",812.252268,419.50896,897.287592,885.901212,132.674304,0,225.143964,40.848,1.0212,2938.227276,3366.865764,2547.291492,3227.972352,3730.167876,16.431108,1970.313492,2187.298068,6166.20984,6047.69958,4002.991668,4093.092144,6515.603208,786.865236,634.36944,621.982284,526.500084,434.72484,1.0212,195.141108,521.741292,505.03446,738.245904,654.395172,1856.664144,1857.144108,176.545056,933.601464,1049.43618,5.106,332.584416,683.734248,1246.262268,1094.716188,956.946096,3425.737944
"Rv3208A",285.10239,0,428.517325,590.718605,18.649965,0,207.11576,11.762775,0,1017.32661,1211.30443,988.32313,1077.299715,1344.86591,3.716355,644.975115,611.25516,2543.134685,2568.35362,1584.57649,1741.39076,2669.036155,269.05501,234.50541,197.830555,178.4305,133.17507,0,69.37196,208.18407,265.69097,360.47507,254.41689,724.734685,601.02666,67.883145,334.483315,376.93159,0.88647,79.634555,269.07774,532.938945,499.17353,513.22067,1291.26857
